Mod:Item:MetaData, Localized Name
avaritia:infinity_boots, Infinity Boots
avaritia:skullfire_sword, Skullfire Sword
avaritia:endest_pearl, Endest Pearl
avaritia:ultimate_stew, Ultimate Stew
avaritia:cosmic_meatballs, Cosmic Meatballs
avaritia:matter_cluster, Matter Cluster
avaritia:compressed_crafting_table, Compressed Crafting Table
avaritia:double_compressed_crafting_table, Double Compressed Crafting Table
avaritia:extreme_crafting_table, Extreme Crafting Table
avaritia:block_resource:0, Neutronium Block
avaritia:block_resource:1, Infinity Block
avaritia:block_resource:2, Crystal Matrix
avaritia:neutron_collector, Neutron Collector
avaritia:neutronium_compressor, Neutronium Compressor
betternether:block_eyeball, Eyeball Block
betternether:block_eyeball_small, Small Eyeball Block
betternether:eye_seed, Eye Seed
betternether:netherrack_moss, Nether Moss
betternether:nether_grass, Nether Grass
betternether:nether_reed, Nether Reed
betternether:stalagnate_stem, Stalagnate
betternether:stalagnate_seed, Stalagnate Seed
betternether:stalagnate_bark, Stalagnate Bark
betternether:stalagnate_planks, Stalagnate Planks
betternether:stalagnate_planks_stairs, Stalagnate Stairs
betternether:stalagnate_planks_slab_half:0, Stalagnate Slab
betternether:stalagnate_planks_fence, Stalagnate Fence
betternether:stalagnate_planks_gate, Stalagnate Gate
betternether:stalagnate_planks_button, Stalagnate Button
betternether:stalagnate_planks_plate, Stalagnate Pressure Plate
betternether:reeds_block, Reeds Block
betternether:reeds_stairs, Reeds Stairs
betternether:reeds_slab_half:0, Reeds Slab
betternether:reeds_fence, Reeds Fence
betternether:reeds_gate, Reeds Gate
betternether:reeds_button, Reeds Button
betternether:reeds_plate, Reeds Pressure Plate
betternether:lucis_spore, Lucis Spore
betternether:nether_cactus, Nether Cactus
betternether:wart_seed, Wart Seed
betternether:barrel_cactus, Barrel Cactus
betternether:agave, Agave
betternether:black_bush, Black Bush
betternether:ink_bush_seed, Ink Bush Seed
betternether:smoker, Smoker
betternether:egg_plant, Egg Plant
betternether:black_apple_seed, Black Apple Seed
betternether:magma_flower, Magma flower seed
betternether:nether_mycelium, Nether Mycelium
betternether:orange_mushroom, Orange Mushroom
betternether:red_mold, Red Mold
betternether:gray_mold, Gray Mold
betternether:cincinnasite_ore, Cincinnasite Ore
betternether:cincinnasite_block, Cincinnasite Block
betternether:cincinnasite_forged, Forged Cincinnasite Block
betternether:cincinnasite_pillar, Cincinnasite Pillar
betternether:cincinnasite_bricks, Cincinnasite Bricks
betternether:cincinnasite_brick_plate, Cincinnasite Brick Plate
betternether:cincinnasite_stairs, Cincinnasite Stairs
betternether:cincinnasite_slab_half:0, Cincinnasite Slab
betternether:cincinnasite_button, Cincinnasite Button
betternether:cincinnasite_plate, Cincinnasite Plate
betternether:cincinnasite_lantern, Cincinnasite Lantern
betternether:cincinnasite_tile_large, Large Cincinnasite Tile
betternether:cincinnasite_tile_small, Small Cincinnasite Tile
betternether:cincinnasite_carved, Cincinnasite Carved
betternether:nether_brick_tile_large, Large Nether Brick Tile
betternether:nether_brick_tile_small, Small Nether Brick Tile
betternether:cincinnasite_wall, Cincinnasite Wall
betternether:bone_block, Bone Block
betternether:bone_stairs, Bone Stairs
betternether:bone_slab_half:0, Bone Slab
betternether:bone_button, Bone Button
betternether:bone_plate, Bone Pressure Plate
betternether:cincinnasite_fire_bowl, Cincinnasite Fire Bowl
betternether:bone_wall, Bone Wall
betternether:nether_brick_wall, Nether Brick Wall
betternether:nether_brick_tile_slab_half:0, Small Nether Brick Tile Slab
betternether:nether_brick_tile_stairs, Small Nether Brick Tile Stairs
betternether:bone_mushroom, Bone Mushroom Spores
betternether:reeds_ladder, Reeds Ladder
betternether:cincinnasite_bricks_pillar, Cincinnasite Brick Pillar
betternether:bone_tile, Bone Tile
betternether:cincinnasite_pedestal, Cincinnasite Pedestal
betternether:pig_statue_01, Respawner Statue
betternether:cincinnasite_pot, Cincinnasite Pot
betternether:cincinnasite_frame, Cincinnasite Frame
betternether:quartz_glass, Quartz Glass
betternether:quartz_glass_framed, Framed Quartz Glass
betternether:quartz_stained_glass:0, Quartz Stained Glass White
betternether:quartz_stained_glass:1, Quartz Stained Glass Orange
betternether:quartz_stained_glass:2, Quartz Stained Glass Magenta
betternether:quartz_stained_glass:3, Quartz Stained Glass Light Blue
betternether:quartz_stained_glass:4, Quartz Stained Glass Yellow
betternether:quartz_stained_glass:5, Quartz Stained Glass Lime
betternether:quartz_stained_glass:6, Quartz Stained Glass Pink
betternether:quartz_stained_glass:7, Quartz Stained Glass Gray
betternether:quartz_stained_glass:8, Quartz Stained Glass Silver
betternether:quartz_stained_glass:9, Quartz Stained Glass Cyan
betternether:quartz_stained_glass:10, Quartz Stained Glass Purple
betternether:quartz_stained_glass:11, Quartz Stained Glass Blue
betternether:quartz_stained_glass:12, Quartz Stained Glass Brown
betternether:quartz_stained_glass:13, Quartz Stained Glass Green
betternether:quartz_stained_glass:14, Quartz Stained Glass Red
betternether:quartz_stained_glass:15, Quartz Stained Glass Black
betternether:cincinnasite_bars, Cincinnasite Bars
betternether:quartz_glass_pane, Quartz Glass Pane
betternether:quartz_glass_framed_pane, Framed Quartz Glass Pane
betternether:cincinnasite_forge, Cincinnasite Forge
betternether:netherrack_furnace, Netherrack Furnace
betternether:bone_reed_door, Bone-Reed Door
betternether:bone_cincinnasite_door, Bone-Cincinnasite Door
betternether:quartz_stained_glass_framed:0, Framed Quartz Stained Glass White
betternether:quartz_stained_glass_framed:1, Framed Quartz Stained Glass Orange
betternether:quartz_stained_glass_framed:2, Framed Quartz Stained Glass Magenta
betternether:quartz_stained_glass_framed:3, Framed Quartz Stained Glass Light Blue
betternether:quartz_stained_glass_framed:4, Framed Quartz Stained Glass Yellow
betternether:quartz_stained_glass_framed:5, Framed Quartz Stained Glass Lime
betternether:quartz_stained_glass_framed:6, Framed Quartz Stained Glass Pink
betternether:quartz_stained_glass_framed:7, Framed Quartz Stained Glass Gray
betternether:quartz_stained_glass_framed:8, Framed Quartz Stained Glass Silver
betternether:quartz_stained_glass_framed:9, Framed Quartz Stained Glass Cyan
betternether:quartz_stained_glass_framed:10, Framed Quartz Stained Glass Purple
betternether:quartz_stained_glass_framed:11, Framed Quartz Stained Glass Blue
betternether:quartz_stained_glass_framed:12, Framed Quartz Stained Glass Brown
betternether:quartz_stained_glass_framed:13, Framed Quartz Stained Glass Green
betternether:quartz_stained_glass_framed:14, Framed Quartz Stained Glass Red
betternether:quartz_stained_glass_framed:15, Framed Quartz Stained Glass Black
betternether:chest_of_drawers, tile.chest_of_drawers.name
betternether:black_apple, Black Apple
betternether:cincinnasite, Cincinnasite
betternether:cincinnasite_pickaxe, Cincinnasite Pickaxe
betternether:cincinnasite_pickaxe_diamond, Cincinnasite-Diamond Pickaxe
betternether:stalagnate_bowl, Stalagnate Bowl
betternether:stalagnate_bowl_wart, Wart Soup
betternether:stalagnate_bowl_mushroom, Mushroom Stew
betternether:stalagnate_bowl_apple, Black Apple
betternether:cincinnasite_axe, Cincinnasite Axe
betternether:cincinnasite_axe_diamond, Cincinnasite-Diamond Axe
thermalfoundation:ore:0, Copper Ore
thermalfoundation:ore:1, Tin Ore
thermalfoundation:ore:2, Silver Ore
thermalfoundation:ore:3, Lead Ore
thermalfoundation:ore:4, Aluminum Ore
thermalfoundation:ore:5, Nickel Ore
thermalfoundation:ore:6, Platinum Ore
thermalfoundation:ore:7, Iridium Ore
thermalfoundation:ore:8, Mana Infused Ore
thermalfoundation:ore_fluid:0, Oil Sand
thermalfoundation:ore_fluid:1, Oil Shale
thermalfoundation:ore_fluid:2, Destabilized Redstone Ore
thermalfoundation:ore_fluid:3, Energized Netherrack
thermalfoundation:ore_fluid:4, Resonant End Stone
thermalfoundation:ore_fluid:5, Oil Sand
thermalfoundation:storage:0, Block of Copper
thermalfoundation:storage:1, Block of Tin
thermalfoundation:storage:2, Block of Silver
thermalfoundation:storage:3, Block of Lead
thermalfoundation:storage:4, Block of Aluminum
thermalfoundation:storage:5, Block of Nickel
thermalfoundation:storage:6, Block of Platinum
thermalfoundation:storage:7, Block of Iridium
thermalfoundation:storage:8, Block of Mana Infused Metal
thermalfoundation:storage_alloy:0, Block of Steel
thermalfoundation:storage_alloy:1, Block of Electrum
thermalfoundation:storage_alloy:2, Block of Invar
thermalfoundation:storage_alloy:3, Block of Bronze
thermalfoundation:storage_alloy:4, Block of Constantan
thermalfoundation:storage_alloy:5, Block of Signalum
thermalfoundation:storage_alloy:6, Block of Lumium
thermalfoundation:storage_alloy:7, Block of Enderium
thermalfoundation:storage_resource:0, Block of Charcoal
thermalfoundation:storage_resource:1, Block of Coal Coke
thermalfoundation:glass:0, Hardened Copper Glass
thermalfoundation:glass:1, Hardened Tin Glass
thermalfoundation:glass:2, Hardened Silver Glass
thermalfoundation:glass:3, Hardened Glass
thermalfoundation:glass:4, Hardened Aluminum Glass
thermalfoundation:glass:5, Hardened Nickel Glass
thermalfoundation:glass:6, Hardened Platinum Glass
thermalfoundation:glass:7, Hardened Iridium Glass
thermalfoundation:glass:8, Hardened Mana Infused Glass
thermalfoundation:glass_alloy:0, Hardened Steel Glass
thermalfoundation:glass_alloy:1, Hardened Electrum Glass
thermalfoundation:glass_alloy:2, Hardened Invar Glass
thermalfoundation:glass_alloy:3, Hardened Bronze Glass
thermalfoundation:glass_alloy:4, Hardened Constantan Glass
thermalfoundation:glass_alloy:5, Hardened Signalum Glass
thermalfoundation:glass_alloy:6, Hardened Lumium Glass
thermalfoundation:glass_alloy:7, Hardened Enderium Glass
thermalfoundation:rockwool:0, Black Rockwool
thermalfoundation:rockwool:1, Red Rockwool
thermalfoundation:rockwool:2, Green Rockwool
thermalfoundation:rockwool:3, Brown Rockwool
thermalfoundation:rockwool:4, Blue Rockwool
thermalfoundation:rockwool:5, Purple Rockwool
thermalfoundation:rockwool:6, Cyan Rockwool
thermalfoundation:rockwool:7, Light Gray Rockwool
thermalfoundation:rockwool:8, Gray Rockwool
thermalfoundation:rockwool:9, Pink Rockwool
thermalfoundation:rockwool:10, Lime Rockwool
thermalfoundation:rockwool:11, Yellow Rockwool
thermalfoundation:rockwool:12, Light Blue Rockwool
thermalfoundation:rockwool:13, Magenta Rockwool
thermalfoundation:rockwool:14, Orange Rockwool
thermalfoundation:rockwool:15, White Rockwool
thermalfoundation:wrench:0, Crescent Hammer
thermalfoundation:meter:0, Multimeter
thermalfoundation:upgrade:0, Hardened Upgrade Kit
thermalfoundation:upgrade:1, Reinforced Upgrade Kit
thermalfoundation:upgrade:2, Signalum Upgrade Kit
thermalfoundation:upgrade:3, Resonant Upgrade Kit
thermalfoundation:upgrade:33, Reinforced Conversion Kit
thermalfoundation:upgrade:34, Signalum Conversion Kit
thermalfoundation:upgrade:35, Resonant Conversion Kit
thermalfoundation:upgrade:256, Creative Conversion Kit
thermalfoundation:security:0, Signalum Security Lock
thermalfoundation:diagram_redprint, Redprint
thermalfoundation:tome_lexicon, Forge Lexicon
thermalfoundation:tome_experience, Tome of Knowledge
thermalfoundation:coin:0, Iron Coin
thermalfoundation:coin:1, Gold Coin
thermalfoundation:coin:64, Copper Coin
thermalfoundation:coin:65, Tin Coin
thermalfoundation:coin:66, Silver Coin
thermalfoundation:coin:67, Lead Coin
thermalfoundation:coin:68, Aluminum Coin
thermalfoundation:coin:69, Nickel Coin
thermalfoundation:coin:70, Platinum Coin
thermalfoundation:coin:71, Iridium Coin
thermalfoundation:coin:72, Mana Infused Coin
thermalfoundation:coin:96, Steel Coin
thermalfoundation:coin:97, Electrum Coin
thermalfoundation:coin:98, Invar Coin
thermalfoundation:coin:99, Bronze Coin
thermalfoundation:coin:100, Constantan Coin
thermalfoundation:coin:101, Signalum Coin
thermalfoundation:coin:102, Lumium Coin
thermalfoundation:coin:103, Enderium Coin
thermalfoundation:fertilizer:0, Phyto-Gro
thermalfoundation:fertilizer:1, Rich Phyto-Gro
thermalfoundation:fertilizer:2, Fluxed Phyto-Gro
thermalfoundation:bait:0, Aqua-Chow
thermalfoundation:bait:1, Rich Aqua-Chow
thermalfoundation:bait:2, Fluxed Aqua-Chow
thermalfoundation:dye:0, Black Pigment
thermalfoundation:dye:1, Red Pigment
thermalfoundation:dye:2, Green Pigment
thermalfoundation:dye:3, Brown Pigment
thermalfoundation:dye:4, Blue Pigment
thermalfoundation:dye:5, Purple Pigment
thermalfoundation:dye:6, Cyan Pigment
thermalfoundation:dye:7, Light Gray Pigment
thermalfoundation:dye:8, Gray Pigment
thermalfoundation:dye:9, Pink Pigment
thermalfoundation:dye:10, Lime Pigment
thermalfoundation:dye:11, Yellow Pigment
thermalfoundation:dye:12, Light Blue Pigment
thermalfoundation:dye:13, Magenta Pigment
thermalfoundation:dye:14, Orange Pigment
thermalfoundation:dye:15, White Pigment
thermalfoundation:material:0, Pulverized Iron
thermalfoundation:material:1, Pulverized Gold
thermalfoundation:material:16, Diamond Nugget
thermalfoundation:material:17, Emerald Nugget
thermalfoundation:material:22, Wooden Gear
thermalfoundation:material:23, Stone Gear
thermalfoundation:material:24, Iron Gear
thermalfoundation:material:25, Gold Gear
thermalfoundation:material:26, Diamond Gear
thermalfoundation:material:27, Emerald Gear
thermalfoundation:material:32, Iron Plate
thermalfoundation:material:33, Gold Plate
thermalfoundation:material:64, Pulverized Copper
thermalfoundation:material:65, Pulverized Tin
thermalfoundation:material:66, Pulverized Silver
thermalfoundation:material:67, Pulverized Lead
thermalfoundation:material:68, Pulverized Aluminum
thermalfoundation:material:69, Pulverized Nickel
thermalfoundation:material:70, Pulverized Platinum
thermalfoundation:material:71, Pulverized Iridium
thermalfoundation:material:72, Pulverized Mana Infused Metal
thermalfoundation:material:96, Steel Blend
thermalfoundation:material:97, Electrum Blend
thermalfoundation:material:98, Invar Blend
thermalfoundation:material:99, Bronze Blend
thermalfoundation:material:100, Constantan Blend
thermalfoundation:material:101, Signalum Blend
thermalfoundation:material:102, Lumium Blend
thermalfoundation:material:103, Enderium Blend
thermalfoundation:material:128, Copper Ingot
thermalfoundation:material:129, Tin Ingot
thermalfoundation:material:130, Silver Ingot
thermalfoundation:material:131, Lead Ingot
thermalfoundation:material:132, Aluminum Ingot
thermalfoundation:material:133, Nickel Ingot
thermalfoundation:material:134, Platinum Ingot
thermalfoundation:material:135, Iridium Ingot
thermalfoundation:material:136, Mana Infused Ingot
thermalfoundation:material:160, Steel Ingot
thermalfoundation:material:161, Electrum Ingot
thermalfoundation:material:162, Invar Ingot
thermalfoundation:material:163, Bronze Ingot
thermalfoundation:material:164, Constantan Ingot
thermalfoundation:material:165, Signalum Ingot
thermalfoundation:material:166, Lumium Ingot
thermalfoundation:material:167, Enderium Ingot
thermalfoundation:material:192, Copper Nugget
thermalfoundation:material:193, Tin Nugget
thermalfoundation:material:194, Silver Nugget
thermalfoundation:material:195, Lead Nugget
thermalfoundation:material:196, Aluminum Nugget
thermalfoundation:material:197, Nickel Nugget
thermalfoundation:material:198, Platinum Nugget
thermalfoundation:material:199, Iridium Nugget
thermalfoundation:material:200, Mana Infused Nugget
thermalfoundation:material:224, Steel Nugget
thermalfoundation:material:225, Electrum Nugget
thermalfoundation:material:226, Invar Nugget
thermalfoundation:material:227, Bronze Nugget
thermalfoundation:material:228, Constantan Nugget
thermalfoundation:material:229, Signalum Nugget
thermalfoundation:material:230, Lumium Nugget
thermalfoundation:material:231, Enderium Nugget
thermalfoundation:material:256, Copper Gear
thermalfoundation:material:257, Tin Gear
thermalfoundation:material:258, Silver Gear
thermalfoundation:material:259, Lead Gear
thermalfoundation:material:260, Aluminum Gear
thermalfoundation:material:261, Nickel Gear
thermalfoundation:material:262, Platinum Gear
thermalfoundation:material:263, Iridium Gear
thermalfoundation:material:264, Mana Infused Gear
thermalfoundation:material:288, Steel Gear
thermalfoundation:material:289, Electrum Gear
thermalfoundation:material:290, Invar Gear
thermalfoundation:material:291, Bronze Gear
thermalfoundation:material:292, Constantan Gear
thermalfoundation:material:293, Signalum Gear
thermalfoundation:material:294, Lumium Gear
thermalfoundation:material:295, Enderium Gear
thermalfoundation:material:320, Copper Plate
thermalfoundation:material:321, Tin Plate
thermalfoundation:material:322, Silver Plate
thermalfoundation:material:323, Lead Plate
thermalfoundation:material:324, Aluminum Plate
thermalfoundation:material:325, Nickel Plate
thermalfoundation:material:326, Platinum Plate
thermalfoundation:material:327, Iridium Plate
thermalfoundation:material:328, Mana Infused Plate
thermalfoundation:material:352, Steel Plate
thermalfoundation:material:353, Electrum Plate
thermalfoundation:material:354, Invar Plate
thermalfoundation:material:355, Bronze Plate
thermalfoundation:material:356, Constantan Plate
thermalfoundation:material:357, Signalum Plate
thermalfoundation:material:358, Lumium Plate
thermalfoundation:material:359, Enderium Plate
thermalfoundation:material:512, Redstone Servo
thermalfoundation:material:513, Redstone Reception Coil
thermalfoundation:material:514, Redstone Transmission Coil
thermalfoundation:material:515, Redstone Conductance Coil
thermalfoundation:material:640, Tool Casing
thermalfoundation:material:656, Drill Head
thermalfoundation:material:657, Saw Blade
thermalfoundation:material:768, Pulverized Coal
thermalfoundation:material:769, Pulverized Charcoal
thermalfoundation:material:770, Pulverized Obsidian
thermalfoundation:material:771, Sulfur
thermalfoundation:material:772, Niter
thermalfoundation:material:800, Sawdust
thermalfoundation:material:801, Compressed Sawdust
thermalfoundation:material:802, Coal Coke
thermalfoundation:material:816, Pulped Biomass
thermalfoundation:material:817, Rich Biomass
thermalfoundation:material:818, Pulped Bioblend
thermalfoundation:material:819, Rich Bioblend
thermalfoundation:material:832, Rosin
thermalfoundation:material:833, Tar
thermalfoundation:material:864, Slag
thermalfoundation:material:865, Rich Slag
thermalfoundation:material:866, Cinnabar
thermalfoundation:material:892, Bitumen
